alpha_color,alpha_texture,alpha_shape,val_macro_f1,raw_matches_ablation,effective_matches_ablation
0.12570323670300795,0.7062355185644482,0.16806124473254377,74.11133111693998,False,False
0.31677957406817586,0.5511322517688344,0.13208817416298974,90.54375967239226,False,False
0.09624393542469978,0.24599554134652513,0.6577605232287751,74.41850603351793,False,False
0.21599840744567028,0.29860142238455556,0.4854001701697741,90.5930345685637,False,True
0.27911702000737726,0.19574904511373964,0.5251339348788834,93.69446443312154,False,False
0.5264585845216255,0.19005572353688086,0.2834856919414937,96.60542426034357,False,True
0.343184289305594,0.0960897115340458,0.5607259991603601,94.65940861634768,False,False
0.8124181142441304,0.05018697166023902,0.13739491409563065,96.01471618764027,False,False
0.6138582280268473,0.35318909879582583,0.03295267317732689,96.27188326335961,True,True
0.795343359708957,0.14874011261628833,0.05591652767475489,95.97972012889662,True,True
0.37359995629917714,0.022115434119701054,0.6042846095811218,93.6095949608363,False,False
0.4179555186984343,0.204949098897105,0.3770953824044607,96.60129474232778,False,True
0.23790896979289447,0.5130856968133307,0.24900533339377487,87.86276972694573,False,False
0.1393566605761267,0.2620310875900902,0.5986122518337833,81.56326787676052,False,False
0.13138629770713936,0.8412539928500772,0.027359709442783355,70.83416653389084,False,False
0.36723708463870075,0.2839713094567854,0.3487916059045138,96.07314561967094,False,True
0.2823183059228699,0.07548460884351384,0.6421970852336163,89.74576912072952,False,False
0.252444940537353,0.4647851278528482,0.2827699316097989,90.58692244886221,False,False
0.5513932119050206,0.43037244499578486,0.018234343099194708,95.9878720693419,True,True
0.5082292315534073,0.13475439803041311,0.3570163704161797,96.60817753022923,False,False
0.665961588280114,0.25512629397852776,0.07891211774135834,96.29302761116568,True,True
0.20430566050343654,0.03210840251435475,0.7635859369822086,77.65170110666911,False,False
0.185231635125399,0.4329503998033921,0.3818179650712088,86.4762960716634,False,False
0.021031659366417436,0.904184106972578,0.07478423366100458,65.75087999931159,False,False
0.041957978901637924,0.6239088343432952,0.3341331867550667,70.23623406672087,False,False
0.29195676793375686,0.6060908955719451,0.10195233649429798,87.47912833842739,False,False
0.797692292579561,0.002699761346196928,0.19960794607424207,96.0137338713852,False,False
0.5139384544311958,0.005728978681737051,0.4803325668870671,96.32807121798635,False,False
0.26900373491988583,0.026370630609741937,0.7046256344703723,85.10481614858746,False,False
0.3615755862837033,0.5970241528392793,0.04140026087701745,90.57380376299749,False,False
0.28819355072462616,0.08632408799936778,0.6254823612760061,90.64733839653336,False,False
0.34001108698420124,0.49327394584877743,0.16671496716702125,92.69778058996904,False,True
0.2075352002728451,0.449582102132714,0.34288269759444084,87.57502211452729,False,False
0.021147986031379414,0.05413127081065727,0.9247207431579634,42.02706476676713,False,False
0.5704602712952686,0.3536156394242226,0.07592408928050895,96.29120957541673,True,True
0.3002492162695895,0.6238334151078773,0.0759173686225332,87.25997696132237,False,False
0.40983464207335146,0.3713251892993836,0.21884016862726502,95.99684208646264,True,True
0.4316181254649801,0.3627658682820766,0.20561600625294338,96.33691930675774,True,True
0.023299864292184707,0.13135196592451603,0.8453481697832992,49.0742887481456,False,False
0.17556565062937327,0.1219914093972299,0.7024429399733969,79.6672709909781,False,False
0.1663207044819835,0.4601208149066835,0.37355848061133307,84.70664731766894,False,False
0.48822066236029343,0.1529030040225798,0.3588763336171268,96.71973307931108,False,False
0.5295260831765064,0.24770127594974464,0.22277264087374896,96.57817567716424,True,True
0.24160509111653,0.4657329990806091,0.29266190980286094,90.04032362214119,False,False
0.2546974005381513,0.5029029725504947,0.2423996269113542,89.29233189795245,False,False
0.849614247552085,0.07838892368282366,0.07199682876509131,96.01032637511993,True,True
0.24875513027721782,0.5485199603449203,0.20272490937786175,87.14399593413951,False,False
0.18222488053861896,0.10747563904896641,0.7102994804124148,79.6153130945661,False,False
0.7160719992396721,0.15045620296210005,0.13347179779822768,96.3898157231922,True,True
0.02261284892485423,0.31139629115761663,0.665990859917529,66.54342499300154,False,False
0.2914776741560534,0.6992689383658334,0.009253387478113191,84.05745356650222,False,False
